City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
167,Kayerkan,RU,2021-02-04 02:16:29,69.3497,87.7602,-18.92,88,100,2.15
168,Clyde River,CA,2021-02-04 02:16:29,70.4692,-68.5914,-18.4,76,90,6.91
169,Port-Gentil,GA,2021-02-04 02:14:10,-0.7193,8.7815,81.23,79,100,7.7
170,Xapuri,BR,2021-02-04 02:16:30,-10.6517,-68.5044,74.57,95,28,2.01
171,Nizhnevartovsk,RU,2021-02-04 02:16:30,60.9344,76.5531,12.2,85,75,6.71
172,Leesburg,US,2021-02-04 02:16:30,39.1157,-77.5636,34.0,60,1,18.41
173,Roma,US,2021-02-04 02:16:30,43.2128,-75.4557,27.0,74,90,8.32
174,Iracoubo,GF,2021-02-04 02:16:30,5.4802,-53.2011,77.99,85,100,16.15
175,Dunedin,NZ,2021-02-04 02:16:30,-45.8742,170.5036,54.0,68,0,25.99
176,Ibra,OM,2021-02-04 02:16:30,22.6906,58.5334,52.03,85,0,1.59
177,Cayenne,GF,2021-02-04 02:11:35,4.9333,-52.3333,80.6,83,75,13.8
178,Aksarka,RU,2021-02-04 02:16:31,66.5606,67.7975,-7.46,91,93,9.31
179,Bengkulu,ID,2021-02-04 02:16:31,-3.8004,102.2655,82.53,70,85,4.54
180,Chake Chake,TZ,2021-02-04 02:16:31,-5.2459,39.7666,76.24,81,0,3.74
181,Praia,CV,2021-02-04 02:16:31,14.9215,-23.5087,69.8,78,0,17.27
182,Bandarbeyla,SO,2021-02-04 02:16:31,9.4942,50.8122,70.34,76,2,13.51
183,Esperance,AU,2021-02-04 02:16:31,-33.8667,121.9,64.4,39,90,19.57
184,Shaoyang,CN,2021-02-04 02:16:31,27.2315,111.4525,52.61,85,100,6.4
185,Andapa,MG,2021-02-04 02:16:32,-14.65,49.65,69.01,91,85,2.44
186,Kloulklubed,PW,2021-02-04 02:16:32,7.0419,134.2556,86.0,70,75,11.5
187,Miguel Hidalgo,MX,2021-02-04 02:16:32,19.4225,-99.2028,69.8,13,1,6.91
188,Pangnirtung,CA,2021-02-04 02:16:32,66.1451,-65.7125,-11.96,76,78,2.44
189,Armidale,AU,2021-02-04 02:16:32,-30.5167,151.65,78.01,52,2,3.0
190,Tapes,BR,2021-02-04 02:16:32,-30.6733,-51.3958,76.26,91,100,10.4
191,Kresttsy,RU,2021-02-04 02:16:32,58.2452,32.5165,17.11,97,96,7.25
192,Strelka,RU,2021-02-04 02:16:33,58.0728,93.0344,4.12,93,100,6.29
193,Cabo San Lucas,MX,2021-02-04 02:16:19,22.8909,-109.9124,69.01,77,20,3.44
194,Pevek,RU,2021-02-04 02:14:48,69.7008,170.3133,-7.37,74,0,8.75
195,Port Macquarie,AU,2021-02-04 02:15:15,-31.4333,152.9167,84.99,52,0,1.99
196,Aqtobe,KZ,2021-02-04 02:12:13,50.2797,57.2072,32.0,93,90,6.71
197,Shakiso,ET,2021-02-04 02:15:04,5.75,38.9167,50.79,42,0,4.21
198,Barabai,ID,2021-02-04 02:16:33,-2.5833,115.3833,84.99,65,100,0.78
199,Spas-Klepiki,RU,2021-02-04 02:16:34,55.1347,40.1767,30.6,99,100,7.56
200,Aykino,RU,2021-02-04 02:16:34,62.2248,49.9922,10.76,96,100,5.41
201,Prince Rupert,CA,2021-02-04 02:15:02,54.3161,-130.3201,39.2,93,90,10.36
202,Nouadhibou,MR,2021-02-04 02:12:54,20.931,-17.0347,63.95,90,100,16.91
203,Hervey Bay,AU,2021-02-04 02:16:34,-25.2986,152.8535,87.01,54,14,11.5
204,Zhigansk,RU,2021-02-04 02:16:34,66.7697,123.3711,-41.33,79,50,9.13
205,Sur,OM,2021-02-04 02:16:34,22.5667,59.5289,65.28,66,0,0.36
206,Xuanhua,CN,2021-02-04 02:16:35,40.6103,115.0447,26.62,66,0,4.81
207,Hofn,IS,2021-02-04 02:16:35,64.2539,-15.2082,31.73,91,39,14.27
208,Dire Dawa,ET,2021-02-04 02:16:35,9.5931,41.8661,54.61,31,0,1.05
209,Riachao Das Neves,BR,2021-02-04 02:16:35,-11.7461,-44.91,73.58,75,1,2.06
210,Matara,LK,2021-02-04 02:15:35,5.9485,80.5353,75.76,80,66,7.36
211,Nuuk,GL,2021-02-04 02:16:35,64.1835,-51.7216,6.8,61,20,4.61
212,Kjollefjord,NO,2021-02-04 02:16:36,70.9457,27.3465,28.78,94,100,22.01
213,Bambous Virieux,MU,2021-02-04 02:13:02,-20.3428,57.7575,77.0,88,40,2.3
214,Clawson,US,2021-02-04 02:16:36,42.5334,-83.1463,28.4,63,1,3.44
215,Gejiu,CN,2021-02-04 02:16:36,23.306,103.1635,49.44,99,59,6.04
216,Firozpur,IN,2021-02-04 02:16:36,30.9167,74.6,48.2,81,75,9.22
217,Lasem,ID,2021-02-04 02:15:27,-6.6922,111.4527,78.98,86,100,13.33
218,Longyearbyen,SJ,2021-02-04 02:15:09,78.2186,15.6401,23.0,68,75,14.97
219,Broome,US,2021-02-04 02:16:35,42.2506,-75.833,28.0,58,90,17.27
220,Synya,RU,2021-02-04 02:16:37,65.3718,58.0387,2.73,94,96,4.65
221,Goderich,CA,2021-02-04 02:16:37,43.7501,-81.7165,14.0,85,0,3.44
222,Thompson,CA,2021-02-04 02:13:31,55.7435,-97.8558,-2.2,78,90,11.5
223,Nyimba,ZM,2021-02-04 02:16:37,-14.5566,30.8149,68.49,93,100,1.9
224,Agirish,RU,2021-02-04 02:16:37,61.9247,63.0231,1.4,92,6,6.15
225,Tambacounda,SN,2021-02-04 02:16:38,13.7539,-13.7586,80.6,28,0,6.91
226,Victoria Point,AU,2021-02-04 02:16:38,-27.5833,153.3,82.99,61,20,10.36
227,Pangody,RU,2021-02-04 02:16:38,65.85,74.4859,1.76,94,100,7.18
228,Leh,IN,2021-02-04 02:16:38,34.1667,77.5833,3.49,60,82,3.11
229,Manhattan,US,2021-02-04 02:16:38,40.7834,-73.9662,33.01,59,90,11.59
230,Katghora,IN,2021-02-04 02:16:38,22.5,82.55,57.24,37,33,2.64
231,Kichera,RU,2021-02-04 02:16:39,55.9375,110.0997,-2.13,87,100,3.15
232,Narsaq,GL,2021-02-04 02:16:39,60.9167,-46.05,14.0,44,54,3.44
233,Odweyne,SO,2021-02-04 02:16:39,9.4092,45.064,60.1,25,64,9.55
234,Uarini,BR,2021-02-04 02:16:39,-2.99,-65.1083,75.69,95,100,0.54
235,Faanui,PF,2021-02-04 02:16:39,-16.4833,-151.75,80.17,76,98,17.13
236,Usinsk,RU,2021-02-04 02:16:39,65.9939,57.5281,-1.21,93,99,6.67
237,Gravdal,NO,2021-02-04 02:16:39,68.1214,13.5031,33.3,85,99,22.64
238,Georgetown,MY,2021-02-04 02:15:27,5.4112,100.3354,80.6,69,20,4.61
239,Lompoc,US,2021-02-04 02:15:33,34.6391,-120.4579,53.6,71,1,12.66
240,Meulaboh,ID,2021-02-04 02:16:00,4.1363,96.1285,78.91,82,76,5.17
241,Sisimiut,GL,2021-02-04 02:16:40,66.9395,-53.6735,-1.86,78,43,9.04
242,Bathsheba,BB,2021-02-04 02:16:40,13.2167,-59.5167,78.8,69,40,26.46
243,Luohe,CN,2021-02-04 02:16:40,33.5717,114.0353,45.75,54,35,6.8
244,Saint-Philippe,RE,2021-02-04 02:16:40,-21.3585,55.7679,75.99,73,0,4.61
245,Along,IN,2021-02-04 02:16:40,28.1667,94.7667,57.74,46,42,1.45
246,Brokopondo,SR,2021-02-04 02:16:40,4.75,-55.1667,76.68,88,85,12.68
247,Conceicao Do Mato Dentro,BR,2021-02-04 02:16:41,-19.0372,-43.425,67.12,91,0,0.56
248,Ugoofaaru,MV,2021-02-04 02:16:41,5.6667,73.0,81.27,72,30,11.48
249,Yangjiang,CN,2021-02-04 02:16:41,21.85,111.9667,67.68,68,11,4.83
250,Namibe,AO,2021-02-04 02:16:41,-15.1961,12.1522,70.47,76,54,8.66
251,Ilulissat,GL,2021-02-04 02:12:57,69.2167,-51.1,-5.8,41,7,10.36
252,Richards Bay,ZA,2021-02-04 02:16:41,-28.783,32.0377,74.05,91,100,5.86
253,Seoul,KR,2021-02-04 02:13:17,37.5683,126.9778,24.8,36,0,5.75
254,Leningradskiy,RU,2021-02-04 02:16:41,69.3833,178.4167,-24.43,86,77,8.05
255,Damietta,EG,2021-02-04 02:16:42,31.4165,31.8133,64.4,77,20,10.36
256,Saint Pete Beach,US,2021-02-04 02:16:42,27.7253,-82.7412,53.6,54,1,3.44
257,Pedro Carbo,EC,2021-02-04 02:16:42,-1.8333,-80.2333,81.0,74,75,16.11
258,Groningen,NL,2021-02-04 02:16:42,53.25,6.75,37.0,100,90,3.44
259,Dubbo,AU,2021-02-04 02:16:42,-32.25,148.6167,86.0,39,40,17.27
260,Carnarvon,AU,2021-02-04 02:16:42,-24.8667,113.6333,82.4,100,90,28.77
261,Constitucion,CL,2021-02-04 02:16:42,-35.3333,-72.4167,64.85,60,0,8.66
262,Dubai,AE,2021-02-04 02:14:43,25.2582,55.3047,60.8,88,0,3.44
263,Talcahuano,CL,2021-02-04 02:14:20,-36.7167,-73.1167,55.4,100,90,4.61
264,Huarmey,PE,2021-02-04 02:16:43,-10.0681,-78.1522,70.07,79,75,6.53
265,Jieshi,CN,2021-02-04 02:16:43,22.8134,115.8257,64.99,67,0,12.33
266,Hithadhoo,MV,2021-02-04 02:15:00,-0.6,73.0833,82.71,73,90,8.9
267,Mount Gambier,AU,2021-02-04 02:16:43,-37.8333,140.7667,78.8,31,90,14.97
268,Marrakesh,MA,2021-02-04 02:13:38,31.6315,-8.0083,50.0,87,1,5.75
269,Matagami,CA,2021-02-04 02:16:43,49.7502,-77.6328,5.0,92,1,8.05
270,Inhambane,MZ,2021-02-04 02:16:43,-23.865,35.3833,77.43,90,11,4.59
271,Kilakarai,IN,2021-02-04 02:16:44,9.2333,78.7833,74.12,75,12,15.39
272,Flinders,AU,2021-02-04 02:16:44,-34.5833,150.8552,82.99,65,46,5.01
273,Amapa,BR,2021-02-04 02:13:09,1.0,-52.0,72.91,98,100,1.86
274,Nanakuli,US,2021-02-04 02:13:59,21.3906,-158.1547,73.4,83,90,4.61
275,Sao Filipe,CV,2021-02-04 02:14:53,14.8961,-24.4956,72.03,77,86,10.36
276,Opuwo,NA,2021-02-04 02:16:44,-18.0607,13.84,68.56,45,68,2.15
277,Mizan Teferi,ET,2021-02-04 02:16:44,6.9833,35.5833,64.99,54,6,3.0
278,Hamilton,US,2021-02-04 02:15:25,39.1834,-84.5333,27.0,86,1,1.34
279,Mombasa,KE,2021-02-04 02:11:58,-4.0547,39.6636,77.23,83,60,5.28
280,Kruisfontein,ZA,2021-02-04 02:16:45,-34.0033,24.7314,66.99,87,38,5.75
281,Chegdomyn,RU,2021-02-04 02:16:45,51.1167,133.0167,-24.95,80,89,0.98
282,Santiago De Cuba,CU,2021-02-04 02:16:45,20.0247,-75.8219,68.0,68,20,10.36
283,Wukari,NG,2021-02-04 02:16:45,7.85,9.7833,73.72,18,55,6.04
284,Los Llanos De Aridane,ES,2021-02-04 02:16:45,28.6585,-17.9182,62.6,88,90,2.3
285,Ornskoldsvik,SE,2021-02-04 02:16:45,63.2909,18.7153,12.2,85,40,11.5
286,Hami,CN,2021-02-04 02:14:28,42.8,93.45,27.41,81,12,4.07
287,Svetlogorsk,BY,2021-02-04 02:16:46,52.6333,29.7333,33.06,99,100,6.29
288,Aklavik,CA,2021-02-04 02:16:46,68.2191,-135.0107,-36.4,67,21,5.26
289,Bethel,US,2021-02-04 02:16:24,41.3712,-73.414,30.2,64,90,8.05
290,Ojo Caliente,MX,2021-02-04 02:16:46,22.5708,-102.2519,66.2,26,40,11.5
291,Novobelokatay,RU,2021-02-04 02:16:46,55.7062,58.9549,10.62,91,94,3.29
